Systematic_name	Common_name	GCF_000146045.2_R64_genomic_ID	SGD_ID
YNL024C	EFM6	ID=cds4791	SGD:S000004969
YNL023C	FAP1	ID=cds4792	SGD:S000004968
YNL022C	RCM1	ID=cds4793	SGD:S000004967
YNL021W	HDA1	ID=cds4794	SGD:S000004966
YNL020C	ARK1	ID=cds4795	SGD:S000004965
YNL019C	NA	ID=cds4796	SGD:S000004964
YNL018C	NA	ID=cds4797	SGD:S000004963
YNL016W	PUB1	ID=cds4798	SGD:S000004961
YNL015W	PBI2	ID=cds4799	SGD:S000004960
YNL014W	HEF3	ID=cds4800	SGD:S000004959
YNL012W	SPO1	ID=cds4801	SGD:S000004957
YNL011C	NA	ID=cds4802	SGD:S000004956
YNL010W	NA	ID=cds4803	SGD:S000004955
YNL009W	IDP3	ID=cds4804	SGD:S000004954
YNL008C	ASI3	ID=cds4805	SGD:S000004953
YNL007C	SIS1	ID=cds4806	SGD:S000004952
YNL006W	LST8	ID=cds4807	SGD:S000004951
YNL005C	MRP7	ID=cds4808	SGD:S000004950
YNL004W	HRB1	ID=cds4809	SGD:S000004949
YNL003C	PET8	ID=cds4810	SGD:S000004948
YNL002C	RLP7	ID=cds4811	SGD:S000004947
YNL001W	DOM34	ID=cds4812	SGD:S000004946
YNR001C	CIT1	ID=cds4813	SGD:S000005284
YNR002C	ATO2	ID=cds4814	SGD:S000005285
YNR003C	RPC34	ID=cds4815	SGD:S000005286
YNR004W	SWM2	ID=cds4816	SGD:S000005287
YNR006W	VPS27	ID=cds4817	SGD:S000005289
YNR007C	ATG3	ID=cds4818	SGD:S000005290
YNR008W	LRO1	ID=cds4819	SGD:S000005291
YNR009W	NRM1	ID=cds4820	SGD:S000005292
YNR010W	CSE2	ID=cds4821	SGD:S000005293
YNR011C	PRP2	ID=cds4822	SGD:S000005294
YNR012W	URK1	ID=cds4823	SGD:S000005295
YNR013C	PHO91	ID=cds4824	SGD:S000005296
YNR014W	NA	ID=cds4825	SGD:S000005297
YNR015W	SMM1	ID=cds4826	SGD:S000005298
YNR016C	ACC1	ID=cds4827	SGD:S000005299
YNR017W	TIM23	ID=cds4828	SGD:S000005300
YNR018W	RCF2	ID=cds4829	SGD:S000005301
YNR019W	ARE2	ID=cds4830	SGD:S000005302
YNR020C	ATP23	ID=cds4831	SGD:S000005303
YNR021W	NA	ID=cds4832	SGD:S000005304
YNR022C	MRPL50	ID=cds4833	SGD:S000005305
YNR023W	SNF12	ID=cds4834	SGD:S000005306
YNR024W	MPP6	ID=cds4835	SGD:S000005307
YNR026C	SEC12	ID=cds4836	SGD:S000005309
YNR027W	BUD17	ID=cds4837	SGD:S000005310
YNR028W	CPR8	ID=cds4838	SGD:S000005311
YNR029C	NA	ID=cds4839	SGD:S000005312
YNR030W	ALG12	ID=cds4840	SGD:S000005313
YNR031C	SSK2	ID=cds4841	SGD:S000005314
YNR032W	PPG1	ID=cds4842	SGD:S000005315
YNR032C-A	HUB1	ID=cds4843	SGD:S000007251
YNR033W	ABZ1	ID=cds4844	SGD:S000005316
YNR034W	SOL1	ID=cds4845	SGD:S000005317
YNR034W-A	EGO4	ID=cds4846	SGD:S000007525
YNR035C	ARC35	ID=cds4847	SGD:S000005318
YNR036C	MRPS12	ID=cds4848	SGD:S000005319
YNR037C	RSM19	ID=cds4849	SGD:S000005320
YNR038W	DBP6	ID=cds4850	SGD:S000005321
YNR039C	ZRG17	ID=cds4851	SGD:S000005322
YNR040W	NA	ID=cds4852	SGD:S000005323
YNR041C	COQ2	ID=cds4853	SGD:S000005324
YNR043W	MVD1	ID=cds4854	SGD:S000005326
YNR044W	AGA1	ID=cds4855	SGD:S000005327
YNR045W	PET494	ID=cds4856	SGD:S000005328
YNR046W	TRM112	ID=cds4857	SGD:S000005329
YNR047W	FPK1	ID=cds4858	SGD:S000005330
YNR048W	NA	ID=cds4859	SGD:S000005331
YNR049C	MSO1	ID=cds4860	SGD:S000005332
YNR050C	LYS9	ID=cds4861	SGD:S000005333
YNR051C	BRE5	ID=cds4862	SGD:S000005334
YNR052C	POP2	ID=cds4863	SGD:S000005335
YNR053C	NOG2	ID=cds4864	SGD:S000005336
YNR054C	ESF2	ID=cds4865	SGD:S000005337
YNR055C	HOL1	ID=cds4866	SGD:S000005338
YNR056C	BIO5	ID=cds4867	SGD:S000005339
YNR057C	BIO4	ID=cds4868	SGD:S000005340
YNR058W	BIO3	ID=cds4869	SGD:S000005341
YNR059W	MNT4	ID=cds4870	SGD:S000005342
YNR060W	FRE4	ID=cds4871	SGD:S000005343
YNR061C	NA	ID=cds4872	SGD:S000005344
YNR062C	NA	ID=cds4873	SGD:S000005345
YNR063W	NA	ID=cds4874	SGD:S000005346
YNR064C	NA	ID=cds4875	SGD:S000005347
YNR065C	NA	ID=cds4876	SGD:S000005348
YNR066C	NA	ID=cds4877	SGD:S000005349
YNR067C	DSE4	ID=cds4878	SGD:S000005350
YNR068C	NA	ID=cds4879	SGD:S000005351
YNR069C	BSC5	ID=cds4880	SGD:S000005352
YNR070W	PDR18	ID=cds4881	SGD:S000005353
YNR071C	NA	ID=cds4882	SGD:S000005354
YNR072W	HXT17	ID=cds4883	SGD:S000005355
YNR073C	MAN2	ID=cds4884	SGD:S000005356
YNR074C	AIF1	ID=cds4885	SGD:S000005357
YNR075W	COS10	ID=cds4886	SGD:S000005358
YNR075C-A	NA	ID=cds4887	SGD:S000028706
YNR076W	PAU6	ID=cds4888	SGD:S000005359
YNR077C	NA	ID=cds4889	SGD:S000005360
YOL166W-A	NA	ID=cds4890	SGD:S000028709
YOL165C	AAD15	ID=cds4891	SGD:S000005525
YOL164W-A	NA	ID=cds4892	SGD:S000028580
YOL164W	BDS1	ID=cds4893	SGD:S000005524
YOL163W	NA	ID=cds4894	SGD:S000005523
YOL162W	NA	ID=cds4895	SGD:S000005522
YOL161C	PAU20	ID=cds4896	SGD:S000005521
YOL159C-A	NA	ID=cds4897	SGD:S000007627
YOL159C	CSS3	ID=cds4898	SGD:S000005519
YOL158C	ENB1	ID=cds4899	SGD:S000005518
YOL157C	IMA2	ID=cds4900	SGD:S000005517
YOL156W	HXT11	ID=cds4901	SGD:S000005516
YOL155W-A	NA	ID=cds4902	SGD:S000028855
YOL155C	HPF1	ID=cds4903	SGD:S000005515
YOL154W	ZPS1	ID=cds4904	SGD:S000005514
YOL152W	FRE7	ID=cds4906	SGD:S000005512
YOL151W	GRE2	ID=cds4907	SGD:S000005511
YOL149W	DCP1	ID=cds4908	SGD:S000005509
YOL148C	SPT20	ID=cds4909	SGD:S000005508
YOL147C	PEX11	ID=cds4910	SGD:S000005507
YOL146W	PSF3	ID=cds4911	SGD:S000005506
YOL145C	CTR9	ID=cds4912	SGD:S000005505
YOL144W	NOP8	ID=cds4913	SGD:S000005504
YOL143C	RIB4	ID=cds4914	SGD:S000005503
YOL142W	RRP40	ID=cds4915	SGD:S000005502
YOL141W	PPM2	ID=cds4916	SGD:S000005501
YOL140W	ARG8	ID=cds4917	SGD:S000005500
YOL139C	CDC33	ID=cds4918	SGD:S000005499
YOL138C	RTC1	ID=cds4919	SGD:S000005498
YOL137W	BSC6	ID=cds4920	SGD:S000005497
YOL136C	PFK27	ID=cds4921	SGD:S000005496
YOL135C	MED7	ID=cds4922	SGD:S000005495
YOL133W	HRT1	ID=cds4923	SGD:S000005493
YOL132W	GAS4	ID=cds4924	SGD:S000005492
YOL131W	NA	ID=cds4925	SGD:S000005491
YOL130W	ALR1	ID=cds4926	SGD:S000005490
YOL129W	VPS68	ID=cds4927	SGD:S000005489
YOL128C	YGK3	ID=cds4928	SGD:S000005488
YOL127W	RPL25	ID=cds4929	SGD:S000005487
YOL126C	MDH2	ID=cds4930	SGD:S000005486
YOL125W	TRM13	ID=cds4931	SGD:S000005485
YOL124C	TRM11	ID=cds4932	SGD:S000005484
YOL123W	HRP1	ID=cds4933	SGD:S000005483
YOL122C	SMF1	ID=cds4934	SGD:S000005482
YOL121C	RPS19A	ID=cds4935	SGD:S000005481
YOL120C	RPL18A	ID=cds4936	SGD:S000005480
YOL119C	MCH4	ID=cds4937	SGD:S000005479
YOL117W	RRI2	ID=cds4938	SGD:S000005477
YOL116W	MSN1	ID=cds4939	SGD:S000005476
YOL115W	PAP2	ID=cds4940	SGD:S000005475
YOL114C	PTH4	ID=cds4941	SGD:S000005474
YOL113W	SKM1	ID=cds4942	SGD:S000005473
YOL112W	MSB4	ID=cds4943	SGD:S000005472
YOL111C	MDY2	ID=cds4944	SGD:S000005471
YOL110W	SHR5	ID=cds4945	SGD:S000005470
YOL109W	ZEO1	ID=cds4946	SGD:S000005469
YOL108C	INO4	ID=cds4947	SGD:S000005468
YOL107W	NA	ID=cds4948	SGD:S000005467
YOL105C	WSC3	ID=cds4949	SGD:S000005465
YOL104C	NDJ1	ID=cds4950	SGD:S000005464
YOL103W	ITR2	ID=cds4953	SGD:S000005463
YOL102C	TPT1	ID=cds4954	SGD:S000005462
YOL101C	IZH4	ID=cds4955	SGD:S000005461
YOL100W	PKH2	ID=cds4956	SGD:S000005460
YOL098C	SDD3	ID=cds4957	SGD:S000005458
YOL097W-A	NA	ID=cds4958	SGD:S000028854
YOL097C	WRS1	ID=cds4959	SGD:S000005457
YOL096C	COQ3	ID=cds4960	SGD:S000005456
YOL095C	HMI1	ID=cds4961	SGD:S000005455
YOL094C	RFC4	ID=cds4962	SGD:S000005454
YOL093W	TRM10	ID=cds4963	SGD:S000005453
YOL092W	YPQ1	ID=cds4964	SGD:S000005452
YOL091W	SPO21	ID=cds4965	SGD:S000005451
YOL090W	MSH2	ID=cds4966	SGD:S000005450
YOL089C	HAL9	ID=cds4967	SGD:S000005449
YOL088C	MPD2	ID=cds4968	SGD:S000005448
YOL087C	DUF1	ID=cds4969	SGD:S000005447
YOL086W-A	MHF1	ID=cds4970	SGD:S000007626
YOL086C	ADH1	ID=cds4971	SGD:S000005446
YOL085C	NA	NA	NA
YOL084W	PHM7	ID=cds4972	SGD:S000005444
YOL083W	ATG34	ID=cds4973	SGD:S000005443
YOL082W	ATG19	ID=cds4974	SGD:S000005442
YOL081W	IRA2	ID=cds4975	SGD:S000005441
YOL080C	REX4	ID=cds4976	SGD:S000005440
YOL078W	AVO1	ID=cds4977	SGD:S000005438
YOL077W-A	ATP19	ID=cds4978	SGD:S000007339
YOL077C	BRX1	ID=cds4979	SGD:S000005437
YOL076W	MDM20	ID=cds4980	SGD:S000005436
YOL075C	NA	ID=cds4981	SGD:S000005435
YOL073C	DSC2	ID=cds4982	SGD:S000005434
YOL072W	THP1	ID=cds4983	SGD:S000005433
YOL071W	SDH5	ID=cds4984	SGD:S000005432
YOL070C	NBA1	ID=cds4985	SGD:S000005431
YOL069W	NUF2	ID=cds4986	SGD:S000005430
YOL068C	HST1	ID=cds4987	SGD:S000005429
YOL067C	RTG1	ID=cds4988	SGD:S000005428
YOL066C	RIB2	ID=cds4989	SGD:S000005427
YOL065C	INP54	ID=cds4990	SGD:S000005426
YOL064C	MET22	ID=cds4991	SGD:S000005425
YOL063C	CRT10	ID=cds4992	SGD:S000005424
YOL062C	APM4	ID=cds4993	SGD:S000005423
YOL061W	PRS5	ID=cds4994	SGD:S000005422
YOL060C	MAM3	ID=cds4995	SGD:S000005421
YOL059W	GPD2	ID=cds4996	SGD:S000005420
YOL058W	ARG1	ID=cds4997	SGD:S000005419
YOL057W	NA	ID=cds4998	SGD:S000005418
YOL056W	GPM3	ID=cds4999	SGD:S000005417
YOL055C	THI20	ID=cds5000	SGD:S000005416
YOL054W	PSH1	ID=cds5001	SGD:S000005415
YOL053W	AIM39	ID=cds5002	SGD:S000005414
YOL052C-A	DDR2	ID=cds5003	SGD:S000005413
YOL052C	SPE2	ID=cds5004	SGD:S000005412
YOL051W	GAL11	ID=cds5005	SGD:S000005411
YOL049W	GSH2	ID=cds5006	SGD:S000005409
YOL048C	RRT8	ID=cds5007	SGD:S000005408
YOL047C	LDS2	ID=cds5008	SGD:S000005407
YOL045W	PSK2	ID=cds5009	SGD:S000005405
YOL044W	PEX15	ID=cds5010	SGD:S000005404
YOL043C	NTG2	ID=cds5011	SGD:S000005403
YOL042W	NGL1	ID=cds5012	SGD:S000005402
YOL041C	NOP12	ID=cds5013	SGD:S000005401
YOL040C	RPS15	ID=cds5014	SGD:S000005400
YOL039W	RPP2A	ID=cds5015	SGD:S000005399
YOL038C-A	NA	ID=cds5016	SGD:S000028812
YOL038W	PRE6	ID=cds5017	SGD:S000005398
YOL036W	NA	ID=cds5018	SGD:S000005396
YOL034W	SMC5	ID=cds5019	SGD:S000005394
YOL033W	MSE1	ID=cds5020	SGD:S000005393
YOL032W	OPI10	ID=cds5021	SGD:S000005392
YOL031C	SIL1	ID=cds5022	SGD:S000005391
YOL030W	GAS5	ID=cds5023	SGD:S000005390
YOL029C	NA	ID=cds5024	SGD:S000005389
YOL028C	YAP7	ID=cds5025	SGD:S000005388
YOL027C	MDM38	ID=cds5026	SGD:S000005387
YOL026C	MIM1	ID=cds5027	SGD:S000005386
YOL025W	LAG2	ID=cds5028	SGD:S000005385
YOL024W	NA	ID=cds5029	SGD:S000005384
YOL023W	IFM1	ID=cds5030	SGD:S000005383
YOL022C	TSR4	ID=cds5031	SGD:S000005382
YOL021C	DIS3	ID=cds5032	SGD:S000005381
YOL020W	TAT2	ID=cds5033	SGD:S000005380
YOL019W-A	NA	ID=cds5034	SGD:S000028707
YOL019W	NA	ID=cds5035	SGD:S000005379
YOL018C	TLG2	ID=cds5036	SGD:S000005378
YOL017W	ESC8	ID=cds5037	SGD:S000005377
YOL016C	CMK2	ID=cds5038	SGD:S000005376
YOL015W	IRC10	ID=cds5039	SGD:S000005375
YOL014W	NA	ID=cds5040	SGD:S000005374
YOL013W-A	NA	ID=cds5041	SGD:S000028811
YOL013C	HRD1	ID=cds5042	SGD:S000005373
YOL012C	HTZ1	ID=cds5043	SGD:S000005372
YOL011W	PLB3	ID=cds5044	SGD:S000005371
YOL010W	RCL1	ID=cds5045	SGD:S000005370
YOL009C	MDM12	ID=cds5046	SGD:S000005369
YOL008W	COQ10	ID=cds5047	SGD:S000005368
YOL007C	CSI2	ID=cds5048	SGD:S000005367
YOL006C	TOP1	ID=cds5049	SGD:S000005366
YOL005C	RPB11	ID=cds5050	SGD:S000005365
YOL004W	SIN3	ID=cds5051	SGD:S000005364
YOL003C	PFA4	ID=cds5052	SGD:S000005363
YOL002C	IZH2	ID=cds5053	SGD:S000005362
YOL001W	PHO80	ID=cds5054	SGD:S000005361
YOR001W	RRP6	ID=cds5055	SGD:S000005527
YOR002W	ALG6	ID=cds5056	SGD:S000005528
YOR003W	YSP3	ID=cds5057	SGD:S000005529
YOR004W	UTP23	ID=cds5058	SGD:S000005530
YOR005C	DNL4	ID=cds5059	SGD:S000005531
YOR006C	TSR3	ID=cds5060	SGD:S000005532
YOR007C	SGT2	ID=cds5061	SGD:S000005533
YOR008C	SLG1	ID=cds5062	SGD:S000005534
YOR008C-A	NA	ID=cds5063	SGD:S000006431
YOR009W	TIR4	ID=cds5064	SGD:S000005535
YOR010C	TIR2	ID=cds5065	SGD:S000005536
YOR011W	AUS1	ID=cds5066	SGD:S000005537
YOR011W-A	NA	ID=cds5067	SGD:S000028581
YOR012W	NA	ID=cds5068	SGD:S000005538
YOR014W	RTS1	ID=cds5069	SGD:S000005540
YOR015W	NA	NA	NA
YOR016C	ERP4	ID=cds5070	SGD:S000005542
YOR017W	PET127	ID=cds5071	SGD:S000005543
YOR018W	ROD1	ID=cds5072	SGD:S000005544
YOR019W	NA	ID=cds5073	SGD:S000005545
YOR020C	HSP10	ID=cds5074	SGD:S000005546
YOR020W-A	NA	ID=cds5075	SGD:S000028526
YOR021C	SFM1	ID=cds5076	SGD:S000005547
YOR022C	DDL1	ID=cds5077	SGD:S000005548
YOR023C	AHC1	ID=cds5078	SGD:S000005549
YOR025W	HST3	ID=cds5079	SGD:S000005551
YOR026W	BUB3	ID=cds5080	SGD:S000005552
YOR027W	STI1	ID=cds5081	SGD:S000005553
YOR028C	CIN5	ID=cds5082	SGD:S000005554
YOR029W	NA	NA	NA
YOR030W	DFG16	ID=cds5083	SGD:S000005556
YOR032C	HMS1	ID=cds5085	SGD:S000005558
YOR032W-A	NA	ID=cds5086	SGD:S000028710
YOR033C	EXO1	ID=cds5087	SGD:S000005559
YOR034C	AKR2	ID=cds5088	SGD:S000005560
YOR034C-A	NA	ID=cds5089	SGD:S000028856
YOR035C	SHE4	ID=cds5090	SGD:S000005561
YOR036W	PEP12	ID=cds5091	SGD:S000005562
YOR037W	CYC2	ID=cds5092	SGD:S000005563
YOR038C	HIR2	ID=cds5093	SGD:S000005564
YOR039W	CKB2	ID=cds5094	SGD:S000005565
YOR040W	GLO4	ID=cds5095	SGD:S000005566
YOR042W	CUE5	ID=cds5096	SGD:S000005568
YOR043W	WHI2	ID=cds5097	SGD:S000005569
YOR044W	IRC23	ID=cds5098	SGD:S000005570
YOR045W	TOM6	ID=cds5099	SGD:S000005571
YOR046C	DBP5	ID=cds5100	SGD:S000005572
YOR047C	STD1	ID=cds5101	SGD:S000005573
YOR048C	RAT1	ID=cds5102	SGD:S000005574
YOR049C	RSB1	ID=cds5103	SGD:S000005575
YOR051C	ETT1	ID=cds5104	SGD:S000005577
YOR052C	TMC1	ID=cds5105	SGD:S000005578
YOR054C	VHS3	ID=cds5106	SGD:S000005580
YOR056C	NOB1	ID=cds5107	SGD:S000005582
YOR057W	SGT1	ID=cds5108	SGD:S000005583
YOR058C	ASE1	ID=cds5109	SGD:S000005584
YOR059C	LPL1	ID=cds5110	SGD:S000005585
YOR060C	SLD7	ID=cds5111	SGD:S000005586
YOR061W	CKA2	ID=cds5112	SGD:S000005587
YOR062C	NA	ID=cds5113	SGD:S000005588
YOR063W	RPL3	ID=cds5114	SGD:S000005589
YOR064C	YNG1	ID=cds5115	SGD:S000005590
YOR065W	CYT1	ID=cds5116	SGD:S000005591
YOR066W	MSA1	ID=cds5117	SGD:S000005592
YOR067C	ALG8	ID=cds5118	SGD:S000005593
YOR069W	VPS5	ID=cds5119	SGD:S000005595
YOR068C	VAM10	ID=cds5120	SGD:S000005594
YOR070C	GYP1	ID=cds5121	SGD:S000005596
YOR071C	NRT1	ID=cds5122	SGD:S000005597
YOR072W-B	NA	ID=cds5123	SGD:S000028516
YOR073W	SGO1	ID=cds5124	SGD:S000005599
YOR074C	CDC21	ID=cds5125	SGD:S000005600
YOR075W	UFE1	ID=cds5126	SGD:S000005601
YOR076C	SKI7	ID=cds5127	SGD:S000005602
YOR077W	RTS2	ID=cds5128	SGD:S000005603
YOR078W	BUD21	ID=cds5129	SGD:S000005604
YOR079C	ATX2	ID=cds5130	SGD:S000005605
YOR080W	DIA2	ID=cds5131	SGD:S000005606
YOR081C	TGL5	ID=cds5132	SGD:S000005607
YOR083W	WHI5	ID=cds5133	SGD:S000005609
YOR084W	LPX1	ID=cds5134	SGD:S000005610
YOR085W	OST3	ID=cds5135	SGD:S000005611
YOR086C	TCB1	ID=cds5136	SGD:S000005612
YOR087W	YVC1	ID=cds5137	SGD:S000005613
YOR089C	VPS21	ID=cds5138	SGD:S000005615
YOR090C	PTC5	ID=cds5139	SGD:S000005616
YOR091W	TMA46	ID=cds5140	SGD:S000005617
YOR092W	ECM3	ID=cds5141	SGD:S000005618
YOR093C	CMR2	ID=cds5142	SGD:S000005619
YOR094W	ARF3	ID=cds5143	SGD:S000005620
YOR095C	RKI1	ID=cds5144	SGD:S000005621
YOR096W	RPS7A	ID=cds5145	SGD:S000005622
YOR097C	NA	ID=cds5146	SGD:S000005623
YOR098C	NUP1	ID=cds5147	SGD:S000005624
YOR099W	KTR1	ID=cds5148	SGD:S000005625
YOR100C	CRC1	ID=cds5149	SGD:S000005626
YOR101W	RAS1	ID=cds5150	SGD:S000005627
YOR103C	OST2	ID=cds5151	SGD:S000005629
YOR104W	PIN2	ID=cds5152	SGD:S000005630
YOR105W	NA	ID=cds5153	SGD:S000005631
YOR106W	VAM3	ID=cds5154	SGD:S000005632
YOR107W	RGS2	ID=cds5155	SGD:S000005633
YOR108W	LEU9	ID=cds5156	SGD:S000005634
YOR109W	INP53	ID=cds5157	SGD:S000005635
YOR110W	TFC7	ID=cds5158	SGD:S000005636
YOR111W	NA	ID=cds5159	SGD:S000005637
YOR112W	CEX1	ID=cds5160	SGD:S000005638
YOR113W	AZF1	ID=cds5161	SGD:S000005639
YOR114W	NA	ID=cds5162	SGD:S000005640
YOR115C	TRS33	ID=cds5163	SGD:S000005641
YOR116C	RPO31	ID=cds5164	SGD:S000005642
YOR117W	RPT5	ID=cds5165	SGD:S000005643
YOR118W	RTC5	ID=cds5166	SGD:S000005644
YOR119C	RIO1	ID=cds5167	SGD:S000005645
YOR120W	GCY1	ID=cds5168	SGD:S000005646
YOR122C	PFY1	ID=cds5169	SGD:S000005648
YOR123C	LEO1	ID=cds5170	SGD:S000005649
YOR124C	UBP2	ID=cds5171	SGD:S000005650
YOR125C	CAT5	ID=cds5172	SGD:S000005651
YOR126C	IAH1	ID=cds5173	SGD:S000005652
YOR127W	RGA1	ID=cds5174	SGD:S000005653
YOR128C	ADE2	ID=cds5175	SGD:S000005654
YOR129C	AFI1	ID=cds5176	SGD:S000005655
YOR130C	ORT1	ID=cds5177	SGD:S000005656
YOR131C	NA	ID=cds5178	SGD:S000005657
YOR132W	VPS17	ID=cds5179	SGD:S000005658
YOR133W	EFT1	ID=cds5180	SGD:S000005659
YOR134W	BAG7	ID=cds5181	SGD:S000005660
YOR136W	IDH2	ID=cds5182	SGD:S000005662
YOR137C	SIA1	ID=cds5183	SGD:S000005663
YOR138C	RUP1	ID=cds5184	SGD:S000005664
YOR140W	SFL1	ID=cds5185	SGD:S000005666
YOR141C	ARP8	ID=cds5186	SGD:S000005667
YOR142W	LSC1	ID=cds5187	SGD:S000005668
YOR143C	THI80	ID=cds5190	SGD:S000005669
YOR144C	ELG1	ID=cds5191	SGD:S000005670
YOR145C	PNO1	ID=cds5192	SGD:S000005671
YOR147W	MDM32	ID=cds5193	SGD:S000005673
YOR148C	SPP2	ID=cds5194	SGD:S000005674
YOR149C	SMP3	ID=cds5195	SGD:S000005675
YOR150W	MRPL23	ID=cds5196	SGD:S000005676
YOR151C	RPB2	ID=cds5197	SGD:S000005677
YOR152C	ATG40	ID=cds5198	SGD:S000005678
YOR153W	PDR5	ID=cds5199	SGD:S000005679
YOR154W	SLP1	ID=cds5200	SGD:S000005680
YOR155C	ISN1	ID=cds5201	SGD:S000005681
YOR156C	NFI1	ID=cds5202	SGD:S000005682
YOR157C	PUP1	ID=cds5203	SGD:S000005683
YOR158W	PET123	ID=cds5204	SGD:S000005684
YOR159C	SME1	ID=cds5205	SGD:S000005685
YOR160W	MTR10	ID=cds5206	SGD:S000005686
YOR161C	PNS1	ID=cds5207	SGD:S000005687
YOR161C-C	NA	ID=cds5208	SGD:S000028712
YOR162C	YRR1	ID=cds5209	SGD:S000005688
YOR163W	DDP1	ID=cds5210	SGD:S000005689
YOR164C	GET4	ID=cds5211	SGD:S000005690
YOR165W	SEY1	ID=cds5212	SGD:S000005691
YOR166C	SWT1	ID=cds5213	SGD:S000005692
YOR167C	RPS28A	ID=cds5214	SGD:S000005693
YOR168W	GLN4	ID=cds5215	SGD:S000005694
YOR171C	LCB4	ID=cds5216	SGD:S000005697
YOR172W	YRM1	ID=cds5217	SGD:S000005698
YOR173W	DCS2	ID=cds5218	SGD:S000005699
YOR174W	MED4	ID=cds5219	SGD:S000005700
YOR175C	ALE1	ID=cds5220	SGD:S000005701
YOR176W	HEM15	ID=cds5221	SGD:S000005702
YOR177C	MPC54	ID=cds5222	SGD:S000005703
YOR178C	GAC1	ID=cds5223	SGD:S000005704
YOR179C	SYC1	ID=cds5224	SGD:S000005705
YOR180C	DCI1	ID=cds5225	SGD:S000005706
YOR181W	LAS17	ID=cds5226	SGD:S000005707
YOR182C	RPS30B	ID=cds5227	SGD:S000005708
YOR183W	FYV12	ID=cds5228	SGD:S000005709
YOR184W	SER1	ID=cds5229	SGD:S000005710
YOR185C	GSP2	ID=cds5230	SGD:S000005711
YOR186W	NA	ID=cds5231	SGD:S000005712
YOR187W	TUF1	ID=cds5232	SGD:S000005713
YOR188W	MSB1	ID=cds5233	SGD:S000005714
YOR189W	IES4	ID=cds5234	SGD:S000005715
YOR190W	SPR1	ID=cds5235	SGD:S000005716
YOR191W	ULS1	ID=cds5236	SGD:S000005717
YOR192C	THI72	ID=cds5237	SGD:S000005718
YOR192C-C	NA	ID=cds5238	SGD:S000028857
YOR193W	PEX27	ID=cds5241	SGD:S000005719
YOR194C	TOA1	ID=cds5242	SGD:S000005720
YOR195W	SLK19	ID=cds5243	SGD:S000005721
YOR196C	LIP5	ID=cds5244	SGD:S000005722
YOR197W	MCA1	ID=cds5245	SGD:S000005723
YOR198C	BFR1	ID=cds5246	SGD:S000005724
YOR201C	MRM1	ID=cds5247	SGD:S000005727
YOR202W	HIS3	ID=cds5248	SGD:S000005728
YOR204W	DED1	ID=cds5249	SGD:S000005730
YOR205C	GEP3	ID=cds5250	SGD:S000005731
YOR206W	NOC2	ID=cds5251	SGD:S000005732
YOR207C	RET1	ID=cds5252	SGD:S000005733
YOR208W	PTP2	ID=cds5253	SGD:S000005734
YOR209C	NPT1	ID=cds5254	SGD:S000005735
YOR210W	RPB10	ID=cds5255	SGD:S000005736
YOR211C	MGM1	ID=cds5256	SGD:S000005737
YOR212W	STE4	ID=cds5257	SGD:S000005738
YOR213C	SAS5	ID=cds5258	SGD:S000005739
YOR214C	SPR2	ID=cds5259	SGD:S000005740
YOR215C	AIM41	ID=cds5260	SGD:S000005741
YOR216C	RUD3	ID=cds5261	SGD:S000005742
YOR217W	RFC1	ID=cds5262	SGD:S000005743
YOR219C	STE13	ID=cds5263	SGD:S000005745
YOR220W	RCN2	ID=cds5264	SGD:S000005746
YOR221C	MCT1	ID=cds5265	SGD:S000005747
YOR222W	ODC2	ID=cds5266	SGD:S000005748
YOR223W	DSC3	ID=cds5267	SGD:S000005749
YOR224C	RPB8	ID=cds5268	SGD:S000005750
YOR226C	ISU2	ID=cds5269	SGD:S000005752
YOR227W	HER1	ID=cds5270	SGD:S000005753
YOR228C	MCP1	ID=cds5271	SGD:S000005754
YOR229W	WTM2	ID=cds5272	SGD:S000005755
YOR230W	WTM1	ID=cds5273	SGD:S000005756
YOR231W	MKK1	ID=cds5274	SGD:S000005757
YOR232W	MGE1	ID=cds5275	SGD:S000005758
YOR233W	KIN4	ID=cds5276	SGD:S000005759
YOR234C	RPL33B	ID=cds5277	SGD:S000005760
YOR236W	DFR1	ID=cds5278	SGD:S000005762
YOR237W	HES1	ID=cds5279	SGD:S000005763
YOR238W	NA	ID=cds5280	SGD:S000005764
YOR239W	ABP140	ID=cds5281	SGD:S000005765
YOR241W	MET7	ID=cds5282	SGD:S000005767
YOR242C	SSP2	ID=cds5283	SGD:S000005768
YOR243C	PUS7	ID=cds5284	SGD:S000005769
YOR244W	ESA1	ID=cds5285	SGD:S000005770
YOR245C	DGA1	ID=cds5286	SGD:S000005771
YOR246C	ENV9	ID=cds5287	SGD:S000005772
YOR247W	SRL1	ID=cds5288	SGD:S000005773
YOR249C	APC5	ID=cds5289	SGD:S000005775
YOR250C	CLP1	ID=cds5290	SGD:S000005776
YOR251C	TUM1	ID=cds5291	SGD:S000005777
YOR252W	TMA16	ID=cds5292	SGD:S000005778
YOR253W	NAT5	ID=cds5293	SGD:S000005779
YOR254C	SEC63	ID=cds5294	SGD:S000005780
YOR255W	OSW1	ID=cds5295	SGD:S000005781
YOR256C	TRE2	ID=cds5296	SGD:S000005782
YOR257W	CDC31	ID=cds5297	SGD:S000005783
YOR258W	HNT3	ID=cds5298	SGD:S000005784
